Gene	average	median	min	max	Q1	Q3	var	IQR
UBL3	0.91539245	0.91539245	0.91539245	0.91539245	0.91539245	0.91539245	NA	0
KIAA2018	0.91538655	0.91538655	0.91538655	0.91538655	0.91538655	0.91538655	NA	0
TMEM102	0.915378775	0.915378775	0.915378775	0.915378775	0.915378775	0.915378775	NA	0
STK10	0.9153768	0.9153768	0.9153768	0.9153768	0.9153768	0.9153768	NA	0
LOC100272217	0.91537265	0.91537265	0.91537265	0.91537265	0.91537265	0.91537265	NA	0
EFEMP1	0.9153701750000001	0.9153701750000001	0.9153701750000001	0.9153701750000001	0.9153701750000001	0.9153701750000001	NA	0
TRIM62	0.9153685939997602	0.9153685939997602	0.9153685939997602	0.9153685939997602	0.9153685939997602	0.9153685939997602	NA	0
PPP1CA	0.9153664166666666	0.9153664166666666	0.9153664166666666	0.9153664166666666	0.9153664166666666	0.9153664166666666	NA	0
RAI1	0.9153550666666667	0.9153550666666667	0.9153550666666667	0.9153550666666667	0.9153550666666667	0.9153550666666667	NA	0
OSGEP	0.9153468	0.9153468	0.9153468	0.9153468	0.9153468	0.9153468	NA	0
NPEPPS	0.9153464	0.9153464	0.9153464	0.9153464	0.9153464	0.9153464	NA	0
MIR329-2	0.9153445	0.9153445	0.9153445	0.9153445	0.9153445	0.9153445	NA	0
ACE	0.915344325	0.915344325	0.915344325	0.915344325	0.915344325	0.915344325	NA	0
LYAR	0.9153397833333333	0.9153397833333333	0.9153397833333333	0.9153397833333333	0.9153397833333333	0.9153397833333333	NA	0
TYW3	0.9153387880310462	0.9153387880310462	0.9153387880310462	0.9153387880310462	0.9153387880310462	0.9153387880310462	NA	0
AARS	0.9153337888888889	0.9153337888888889	0.9153337888888889	0.9153337888888889	0.9153337888888889	0.9153337888888889	NA	0
FAM105A	0.9153316	0.9153316	0.9153316	0.9153316	0.9153316	0.9153316	NA	0
XPOT	0.9153290333333334	0.9153290333333334	0.9153290333333334	0.9153290333333334	0.9153290333333334	0.9153290333333334	NA	0
HSF2BP	0.91532712	0.91532712	0.91532712	0.91532712	0.91532712	0.91532712	NA	0
ZMYND17	0.9153226	0.9153226	0.9153226	0.9153226	0.9153226	0.9153226	NA	0
DNPEP	0.91530771	0.91530771	0.91530771	0.91530771	0.91530771	0.91530771	NA	0
STIL	0.9153072206581344	0.9153072206581344	0.9153072206581344	0.9153072206581344	0.9153072206581344	0.9153072206581344	NA	0
BC042913	0.915303	0.915303	0.915303	0.915303	0.915303	0.915303	NA	0
EIF4EBP3	0.9152962545454545	0.9152962545454545	0.9152962545454545	0.9152962545454545	0.9152962545454545	0.9152962545454545	NA	0
SPRYD4	0.915289275	0.915289275	0.915289275	0.915289275	0.915289275	0.915289275	NA	0
MUC6	0.9152860444444445	0.9152860444444445	0.9152860444444445	0.9152860444444445	0.9152860444444445	0.9152860444444445	NA	0
PSMB2	0.9152809672647568	0.9152809672647568	0.9152809672647568	0.9152809672647568	0.9152809672647568	0.9152809672647568	NA	0
RECQL	0.91528035	0.91528035	0.91528035	0.91528035	0.91528035	0.91528035	NA	0
EVI1	0.91527675	0.91527675	0.91527675	0.91527675	0.91527675	0.91527675	NA	0
PDLIM5	0.9152763	0.9152763	0.9152763	0.9152763	0.9152763	0.9152763	NA	0
C9orf174	0.91526818	0.91526818	0.91526818	0.91526818	0.91526818	0.91526818	NA	0
NCAPG	0.9152595666666666	0.9152595666666666	0.9152595666666666	0.9152595666666666	0.9152595666666666	0.9152595666666666	NA	0
GAA	0.9152589	0.9152589	0.9152589	0.9152589	0.9152589	0.9152589	NA	0
HSD17B11	0.9152550222222222	0.9152550222222222	0.9152550222222222	0.9152550222222222	0.9152550222222222	0.9152550222222222	NA	0
OBFC2B	0.915254225	0.915254225	0.915254225	0.915254225	0.915254225	0.915254225	NA	0
IL20RB	0.9152475	0.9152475	0.9152475	0.9152475	0.9152475	0.9152475	NA	0
MLPH	0.9152361090909091	0.9152361090909091	0.9152361090909091	0.9152361090909091	0.9152361090909091	0.9152361090909091	NA	0
C16orf53	0.9152312571428571	0.9152312571428571	0.9152312571428571	0.9152312571428571	0.9152312571428571	0.9152312571428571	NA	0
FLJ16124	0.9152297333333334	0.9152297333333334	0.9152297333333334	0.9152297333333334	0.9152297333333334	0.9152297333333334	NA	0
DSPP	0.9152253	0.9152253	0.9152253	0.9152253	0.9152253	0.9152253	NA	0
BAG6	0.9152187619047619	0.9152187619047619	0.9152187619047619	0.9152187619047619	0.9152187619047619	0.9152187619047619	NA	0
LOC641298	0.9152183	0.9152183	0.9152183	0.9152183	0.9152183	0.9152183	NA	0
SYP	0.9152016144009748	0.9152016144009748	0.9152016144009748	0.9152016144009748	0.9152016144009748	0.9152016144009748	NA	0
S1PR2	0.9151916142857143	0.9151916142857143	0.9151916142857143	0.9151916142857143	0.9151916142857143	0.9151916142857143	NA	0
DYNLT1	0.9151902375	0.9151902375	0.9151902375	0.9151902375	0.9151902375	0.9151902375	NA	0
C20orf7	0.9151882857142857	0.9151882857142857	0.9151882857142857	0.9151882857142857	0.9151882857142857	0.9151882857142857	NA	0
ANXA3	0.91518742	0.91518742	0.91518742	0.91518742	0.91518742	0.91518742	NA	0
PGK1	0.9151784450773969	0.9151784450773969	0.9151784450773969	0.9151784450773969	0.9151784450773969	0.9151784450773969	NA	0
CRB3	0.91517833	0.91517833	0.91517833	0.91517833	0.91517833	0.91517833	NA	0
ARSJ	0.91517657	0.91517657	0.91517657	0.91517657	0.91517657	0.91517657	NA	0
C16orf73	0.9151614714285714	0.9151614714285714	0.9151614714285714	0.9151614714285714	0.9151614714285714	0.9151614714285714	NA	0
C10orf2	0.9151607333333334	0.9151607333333334	0.9151607333333334	0.9151607333333334	0.9151607333333334	0.9151607333333334	NA	0
EFHA1	0.9151538333333333	0.9151538333333333	0.9151538333333333	0.9151538333333333	0.9151538333333333	0.9151538333333333	NA	0
JMJD7-PLA2G4B	0.9151489666666667	0.9151489666666667	0.9151489666666667	0.9151489666666667	0.9151489666666667	0.9151489666666667	NA	0
BHMT2	0.9151459200000001	0.9151459200000001	0.9151459200000001	0.9151459200000001	0.9151459200000001	0.9151459200000001	NA	0
S1PR4	0.9151392	0.9151392	0.9151392	0.9151392	0.9151392	0.9151392	NA	0
EHD4	0.9151333857142857	0.9151333857142857	0.9151333857142857	0.9151333857142857	0.9151333857142857	0.9151333857142857	NA	0
FRA10AC1	0.9151319263157894	0.9151319263157894	0.9151319263157894	0.9151319263157894	0.9151319263157894	0.9151319263157894	NA	0
CTSF	0.9151200857142857	0.9151200857142857	0.9151200857142857	0.9151200857142857	0.9151200857142857	0.9151200857142857	NA	0
BC030768	0.915112838148093	0.915112838148093	0.915112838148093	0.915112838148093	0.915112838148093	0.915112838148093	NA	0
AIPL1	0.9151103	0.9151103	0.9151103	0.9151103	0.9151103	0.9151103	NA	0
LOC401022	0.9151069000000001	0.9151069000000001	0.9151069000000001	0.9151069000000001	0.9151069000000001	0.9151069000000001	NA	0
BC041327	0.9150999333333334	0.9150999333333334	0.9150999333333334	0.9150999333333334	0.9150999333333334	0.9150999333333334	NA	0
DKFZp686L03130	0.915097	0.915097	0.915097	0.915097	0.915097	0.915097	NA	0
MSH5	0.915094504	0.915094504	0.915094504	0.915094504	0.915094504	0.915094504	NA	0
RNF126	0.91507795	0.91507795	0.91507795	0.91507795	0.91507795	0.91507795	NA	0
OR2T1	0.9150776	0.9150776	0.9150776	0.9150776	0.9150776	0.9150776	NA	0
CDKL2	0.91506131	0.91506131	0.91506131	0.91506131	0.91506131	0.91506131	NA	0
TROAP	0.91506041	0.91506041	0.91506041	0.91506041	0.91506041	0.91506041	NA	0
STXBP1	0.9150564	0.9150564	0.9150564	0.9150564	0.9150564	0.9150564	NA	0
RAI14	0.915055025	0.915055025	0.915055025	0.915055025	0.915055025	0.915055025	NA	0
SNORA30	0.9150425	0.9150425	0.9150425	0.9150425	0.9150425	0.9150425	NA	0
PRPF40A	0.9150397571428571	0.9150397571428571	0.9150397571428571	0.9150397571428571	0.9150397571428571	0.9150397571428571	NA	0
NOP14	0.915036425	0.915036425	0.915036425	0.915036425	0.915036425	0.915036425	NA	0
ATG3	0.9150305750000001	0.9150305750000001	0.9150305750000001	0.9150305750000001	0.9150305750000001	0.9150305750000001	NA	0
DCXR	0.91502838	0.91502838	0.91502838	0.91502838	0.91502838	0.91502838	NA	0
KIAA0664L3	0.915022	0.915022	0.915022	0.915022	0.915022	0.915022	NA	0
RASSF5	0.9150129125189433	0.9150129125189433	0.9150129125189433	0.9150129125189433	0.9150129125189433	0.9150129125189433	NA	0
CHMP1B	0.91500912	0.91500912	0.91500912	0.91500912	0.91500912	0.91500912	NA	0
BARX2	0.9150053571428571	0.9150053571428571	0.9150053571428571	0.9150053571428571	0.9150053571428571	0.9150053571428571	NA	0
ZNF662	0.9150034571428571	0.9150034571428571	0.9150034571428571	0.9150034571428571	0.9150034571428571	0.9150034571428571	NA	0
DDX23	0.9149900666666667	0.9149900666666667	0.9149900666666667	0.9149900666666667	0.9149900666666667	0.9149900666666667	NA	0
LMCD1	0.9149765000000001	0.9149765000000001	0.9149765000000001	0.9149765000000001	0.9149765000000001	0.9149765000000001	NA	0
TFB2M	0.914975925186595	0.914975925186595	0.914975925186595	0.914975925186595	0.914975925186595	0.914975925186595	NA	0
ACAD8	0.91496727	0.91496727	0.91496727	0.91496727	0.91496727	0.91496727	NA	0
ZYX	0.9149598875	0.9149598875	0.9149598875	0.9149598875	0.9149598875	0.9149598875	NA	0
ARMCX5-GPRASP2	0.9149446116916575	0.9149446116916575	0.9149446116916575	0.9149446116916575	0.9149446116916575	0.9149446116916575	NA	0
IRAK4	0.9149422333333334	0.9149422333333334	0.9149422333333334	0.9149422333333334	0.9149422333333334	0.9149422333333334	NA	0
ZNF286B	0.9149288600000001	0.9149288600000001	0.9149288600000001	0.9149288600000001	0.9149288600000001	0.9149288600000001	NA	0
AK092541	0.9149285333333333	0.9149285333333333	0.9149285333333333	0.9149285333333333	0.9149285333333333	0.9149285333333333	NA	0
TRIAP1	0.9149253125	0.9149253125	0.9149253125	0.9149253125	0.9149253125	0.9149253125	NA	0
C12orf66	0.914924225	0.914924225	0.914924225	0.914924225	0.914924225	0.914924225	NA	0
SWSAP1	0.9149158625	0.9149158625	0.9149158625	0.9149158625	0.9149158625	0.9149158625	NA	0
AUH	0.9149143333333333	0.9149143333333333	0.9149143333333333	0.9149143333333333	0.9149143333333333	0.9149143333333333	NA	0
GPR83	0.914910175	0.914910175	0.914910175	0.914910175	0.914910175	0.914910175	NA	0
MAD1L1	0.91490669	0.91490669	0.91490669	0.91490669	0.91490669	0.91490669	NA	0
STK31	0.9149015	0.9149015	0.9149015	0.9149015	0.9149015	0.9149015	NA	0
GRIA2	0.9148934375	0.9148934375	0.9148934375	0.9148934375	0.9148934375	0.9148934375	NA	0
RPLP1	0.9148930571428572	0.9148930571428572	0.9148930571428572	0.9148930571428572	0.9148930571428572	0.9148930571428572	NA	0
FNTB	0.9148897857142857	0.9148897857142857	0.9148897857142857	0.9148897857142857	0.9148897857142857	0.9148897857142857	NA	0
ARL2BP	0.9148851875	0.9148851875	0.9148851875	0.9148851875	0.9148851875	0.9148851875	NA	0
LDHAL6B	0.9148792666666666	0.9148792666666666	0.9148792666666666	0.9148792666666666	0.9148792666666666	0.9148792666666666	NA	0
LIMA1	0.9148766818181818	0.9148766818181818	0.9148766818181818	0.9148766818181818	0.9148766818181818	0.9148766818181818	NA	0
PLA2G7	0.914865794117647	0.914865794117647	0.914865794117647	0.914865794117647	0.914865794117647	0.914865794117647	NA	0
METTL14	0.9148555571428572	0.9148555571428572	0.9148555571428572	0.9148555571428572	0.9148555571428572	0.9148555571428572	NA	0
HIST1H3H	0.91485228	0.91485228	0.91485228	0.91485228	0.91485228	0.91485228	NA	0
SLC25A27	0.9148521333333333	0.9148521333333333	0.9148521333333333	0.9148521333333333	0.9148521333333333	0.9148521333333333	NA	0
NDUFA11	0.91483858	0.91483858	0.91483858	0.91483858	0.91483858	0.91483858	NA	0
FLJ34208	0.9148366	0.9148366	0.9148366	0.9148366	0.9148366	0.9148366	NA	0
KHNYN	0.914834875	0.914834875	0.914834875	0.914834875	0.914834875	0.914834875	NA	0
HOGA1	0.9148337	0.9148337	0.9148337	0.9148337	0.9148337	0.9148337	NA	0
AK307154	0.9148325333333334	0.9148325333333334	0.9148325333333334	0.9148325333333334	0.9148325333333334	0.9148325333333334	NA	0
AFF4	0.9148325	0.9148325	0.9148325	0.9148325	0.9148325	0.9148325	NA	0
PRTG	0.9148290833333333	0.9148290833333333	0.9148290833333333	0.9148290833333333	0.9148290833333333	0.9148290833333333	NA	0
BC030765	0.9148287500000001	0.9148287500000001	0.9148287500000001	0.9148287500000001	0.9148287500000001	0.9148287500000001	NA	0
TMEM167A	0.91481292	0.91481292	0.91481292	0.91481292	0.91481292	0.91481292	NA	0
ARHGAP21	0.9148113999999999	0.9148113999999999	0.9148113999999999	0.9148113999999999	0.9148113999999999	0.9148113999999999	NA	0
RPL27A	0.9148056428571428	0.9148056428571428	0.9148056428571428	0.9148056428571428	0.9148056428571428	0.9148056428571428	NA	0
HPSE2	0.914802825	0.914802825	0.914802825	0.914802825	0.914802825	0.914802825	NA	0
POGZ	0.9147955413132302	0.9147955413132302	0.9147955413132302	0.9147955413132302	0.9147955413132302	0.9147955413132302	NA	0
C20orf4	0.91479414	0.91479414	0.91479414	0.91479414	0.91479414	0.91479414	NA	0
SETD1B	0.9147831125	0.9147831125	0.9147831125	0.9147831125	0.9147831125	0.9147831125	NA	0
OSBPL11	0.9147773555555555	0.9147773555555555	0.9147773555555555	0.9147773555555555	0.9147773555555555	0.9147773555555555	NA	0
UAP1	0.9147771327215691	0.9147771327215691	0.9147771327215691	0.9147771327215691	0.9147771327215691	0.9147771327215691	NA	0
VEZF1	0.91477325	0.91477325	0.91477325	0.91477325	0.91477325	0.91477325	NA	0
BRD9	0.9147717416666666	0.9147717416666666	0.9147717416666666	0.9147717416666666	0.9147717416666666	0.9147717416666666	NA	0
IRGQ	0.9147711	0.9147711	0.9147711	0.9147711	0.9147711	0.9147711	NA	0
MOB1B	0.91476974	0.91476974	0.91476974	0.91476974	0.91476974	0.91476974	NA	0
C20orf29	0.9147652833333333	0.9147652833333333	0.9147652833333333	0.9147652833333333	0.9147652833333333	0.9147652833333333	NA	0
SH3BP4	0.9147647	0.9147647	0.9147647	0.9147647	0.9147647	0.9147647	NA	0
CR627135	0.9147627	0.9147627	0.9147627	0.9147627	0.9147627	0.9147627	NA	0
PLAU	0.9147621636363636	0.9147621636363636	0.9147621636363636	0.9147621636363636	0.9147621636363636	0.9147621636363636	NA	0
NEIL3	0.91476166	0.91476166	0.91476166	0.91476166	0.91476166	0.91476166	NA	0
DSTN	0.9147612333333334	0.9147612333333334	0.9147612333333334	0.9147612333333334	0.9147612333333334	0.9147612333333334	NA	0
VWA5B2	0.9147584	0.9147584	0.9147584	0.9147584	0.9147584	0.9147584	NA	0
KIAA1522	0.9147570925798283	0.9147570925798283	0.9147570925798283	0.9147570925798283	0.9147570925798283	0.9147570925798283	NA	0
BHLHE23	0.91475095	0.91475095	0.91475095	0.91475095	0.91475095	0.91475095	NA	0
LIMS1	0.9147504	0.9147504	0.9147504	0.9147504	0.9147504	0.9147504	NA	0
MYO5B	0.9147498	0.9147498	0.9147498	0.9147498	0.9147498	0.9147498	NA	0
CBLB	0.9147419636363636	0.9147419636363636	0.9147419636363636	0.9147419636363636	0.9147419636363636	0.9147419636363636	NA	0
LSMD1	0.9147414777777778	0.9147414777777778	0.9147414777777778	0.9147414777777778	0.9147414777777778	0.9147414777777778	NA	0
LIMK2	0.9147388727272727	0.9147388727272727	0.9147388727272727	0.9147388727272727	0.9147388727272727	0.9147388727272727	NA	0
CITED1	0.9147256627515146	0.9147256627515146	0.9147256627515146	0.9147256627515146	0.9147256627515146	0.9147256627515146	NA	0
C9orf170	0.91472525	0.91472525	0.91472525	0.91472525	0.91472525	0.91472525	NA	0
GINS3	0.9147234857142857	0.9147234857142857	0.9147234857142857	0.9147234857142857	0.9147234857142857	0.9147234857142857	NA	0
IFT80	0.9147172636363636	0.9147172636363636	0.9147172636363636	0.9147172636363636	0.9147172636363636	0.9147172636363636	NA	0
RPA1	0.9147142500000001	0.9147142500000001	0.9147142500000001	0.9147142500000001	0.9147142500000001	0.9147142500000001	NA	0
FAM212A	0.9147	0.9147	0.9147	0.9147	0.9147	0.9147	NA	0
FAM104A	0.9146998571428572	0.9146998571428572	0.9146998571428572	0.9146998571428572	0.9146998571428572	0.9146998571428572	NA	0
SMAP1	0.91468872	0.91468872	0.91468872	0.91468872	0.91468872	0.91468872	NA	0
CENPQ	0.91468658	0.91468658	0.91468658	0.91468658	0.91468658	0.91468658	NA	0
FBXO9	0.91468026	0.91468026	0.91468026	0.91468026	0.91468026	0.91468026	NA	0
ERN1	0.9146739857142857	0.9146739857142857	0.9146739857142857	0.9146739857142857	0.9146739857142857	0.9146739857142857	NA	0
C12orf42	0.9146692888888889	0.9146692888888889	0.9146692888888889	0.9146692888888889	0.9146692888888889	0.9146692888888889	NA	0
TTC3	0.9146651	0.9146651	0.9146651	0.9146651	0.9146651	0.9146651	NA	0
GNAQ	0.9146628333333333	0.9146628333333333	0.9146628333333333	0.9146628333333333	0.9146628333333333	0.9146628333333333	NA	0
LSG1	0.9146607222222223	0.9146607222222223	0.9146607222222223	0.9146607222222223	0.9146607222222223	0.9146607222222223	NA	0
MAPKBP1	0.9146331285714285	0.9146331285714285	0.9146331285714285	0.9146331285714285	0.9146331285714285	0.9146331285714285	NA	0
LANCL3	0.9146312389081052	0.9146312389081052	0.9146312389081052	0.9146312389081052	0.9146312389081052	0.9146312389081052	NA	0
CELF6	0.9146211857142857	0.9146211857142857	0.9146211857142857	0.9146211857142857	0.9146211857142857	0.9146211857142857	NA	0
ZNF789	0.91461746	0.91461746	0.91461746	0.91461746	0.91461746	0.91461746	NA	0
DQ581441	0.9146168	0.9146168	0.9146168	0.9146168	0.9146168	0.9146168	NA	0
MRFAP1	0.9146016875	0.9146016875	0.9146016875	0.9146016875	0.9146016875	0.9146016875	NA	0
DPEP3	0.9145922333333334	0.9145922333333334	0.9145922333333334	0.9145922333333334	0.9145922333333334	0.9145922333333334	NA	0
RPUSD2	0.91458886	0.91458886	0.91458886	0.91458886	0.91458886	0.91458886	NA	0
FAM164A	0.9145884125	0.9145884125	0.9145884125	0.9145884125	0.9145884125	0.9145884125	NA	0
L1CAM	0.9145840765274554	0.9145840765274554	0.9145840765274554	0.9145840765274554	0.9145840765274554	0.9145840765274554	NA	0
C3orf26	0.9145763	0.9145763	0.9145763	0.9145763	0.9145763	0.9145763	NA	0
SECTM1	0.91457264	0.91457264	0.91457264	0.91457264	0.91457264	0.91457264	NA	0
SH3PXD2A	0.91457196	0.91457196	0.91457196	0.91457196	0.91457196	0.91457196	NA	0
EGR4	0.914569675	0.914569675	0.914569675	0.914569675	0.914569675	0.914569675	NA	0
LOC730091	0.91456695	0.91456695	0.91456695	0.91456695	0.91456695	0.91456695	NA	0
QKI	0.9145621500000001	0.9145621500000001	0.9145621500000001	0.9145621500000001	0.9145621500000001	0.9145621500000001	NA	0
KLHL23	0.9145504666666666	0.9145504666666666	0.9145504666666666	0.9145504666666666	0.9145504666666666	0.9145504666666666	NA	0
PLK2	0.914547	0.914547	0.914547	0.914547	0.914547	0.914547	NA	0
C9orf41	0.9145366666666667	0.9145366666666667	0.9145366666666667	0.9145366666666667	0.9145366666666667	0.9145366666666667	NA	0
LGR5	0.91452574	0.91452574	0.91452574	0.91452574	0.91452574	0.91452574	NA	0
FGF19	0.9145252714285714	0.9145252714285714	0.9145252714285714	0.9145252714285714	0.9145252714285714	0.9145252714285714	NA	0
MIR124-3	0.9145244555555555	0.9145244555555555	0.9145244555555555	0.9145244555555555	0.9145244555555555	0.9145244555555555	NA	0
MIF	0.91452102	0.91452102	0.91452102	0.91452102	0.91452102	0.91452102	NA	0
CADM3	0.9145170318949225	0.9145170318949225	0.9145170318949225	0.9145170318949225	0.9145170318949225	0.9145170318949225	NA	0
ATP2B2	0.9145138266666667	0.9145138266666667	0.9145138266666667	0.9145138266666667	0.9145138266666667	0.9145138266666667	NA	0
SARNP	0.9145077166666666	0.9145077166666666	0.9145077166666666	0.9145077166666666	0.9145077166666666	0.9145077166666666	NA	0
KANK3	0.9145062166666666	0.9145062166666666	0.9145062166666666	0.9145062166666666	0.9145062166666666	0.9145062166666666	NA	0
C16orf62	0.9144973375000001	0.9144973375000001	0.9144973375000001	0.9144973375000001	0.9144973375000001	0.9144973375000001	NA	0
NUDT21	0.914494	0.914494	0.914494	0.914494	0.914494	0.914494	NA	0
MEA1	0.9144913833333334	0.9144913833333334	0.9144913833333334	0.9144913833333334	0.9144913833333334	0.9144913833333334	NA	0
TMEM68	0.9144842	0.9144842	0.9144842	0.9144842	0.9144842	0.9144842	NA	0
LOC100507557	0.9144774714285714	0.9144774714285714	0.9144774714285714	0.9144774714285714	0.9144774714285714	0.9144774714285714	NA	0
RTN1	0.9144746307692307	0.9144746307692307	0.9144746307692307	0.9144746307692307	0.9144746307692307	0.9144746307692307	NA	0
FAM176A	0.9144716749999999	0.9144716749999999	0.9144716749999999	0.9144716749999999	0.9144716749999999	0.9144716749999999	NA	0
ABHD12	0.9144698	0.9144698	0.9144698	0.9144698	0.9144698	0.9144698	NA	0
RPL22L1	0.9144687499999999	0.9144687499999999	0.9144687499999999	0.9144687499999999	0.9144687499999999	0.9144687499999999	NA	0
AK056073	0.9144664666666666	0.9144664666666666	0.9144664666666666	0.9144664666666666	0.9144664666666666	0.9144664666666666	NA	0
PIWIL1	0.9144429	0.9144429	0.9144429	0.9144429	0.9144429	0.9144429	NA	0
PEX11B	0.9144398224287964	0.9144398224287964	0.9144398224287964	0.9144398224287964	0.9144398224287964	0.9144398224287964	NA	0
SLC16A10	0.9144351833333333	0.9144351833333333	0.9144351833333333	0.9144351833333333	0.9144351833333333	0.9144351833333333	NA	0
IVNS1ABP	0.9144343951973732	0.9144343951973732	0.9144343951973732	0.9144343951973732	0.9144343951973732	0.9144343951973732	NA	0
APEX2	0.914430317609971	0.914430317609971	0.914430317609971	0.914430317609971	0.914430317609971	0.914430317609971	NA	0
ATL3	0.914418076923077	0.914418076923077	0.914418076923077	0.914418076923077	0.914418076923077	0.914418076923077	NA	0
KIAA1324L	0.9144122	0.9144122	0.9144122	0.9144122	0.9144122	0.9144122	NA	0
TAGLN	0.9144023375	0.9144023375	0.9144023375	0.9144023375	0.9144023375	0.9144023375	NA	0
NECAB2	0.9143994	0.9143994	0.9143994	0.9143994	0.9143994	0.9143994	NA	0
FAM57A	0.9143949333333333	0.9143949333333333	0.9143949333333333	0.9143949333333333	0.9143949333333333	0.9143949333333333	NA	0
NUTF2	0.9143888	0.9143888	0.9143888	0.9143888	0.9143888	0.9143888	NA	0
ANKRD44	0.9143841	0.9143841	0.9143841	0.9143841	0.9143841	0.9143841	NA	0
MAEL	0.9143811523921378	0.9143811523921378	0.9143811523921378	0.9143811523921378	0.9143811523921378	0.9143811523921378	NA	0
HIATL1	0.91437455	0.91437455	0.91437455	0.91437455	0.91437455	0.91437455	NA	0
TRIM6-TRIM34	0.9143698	0.9143698	0.9143698	0.9143698	0.9143698	0.9143698	NA	0
GGTLC1	0.9143683499999999	0.9143683499999999	0.9143683499999999	0.9143683499999999	0.9143683499999999	0.9143683499999999	NA	0
NOS1	0.9143675666666666	0.9143675666666666	0.9143675666666666	0.9143675666666666	0.9143675666666666	0.9143675666666666	NA	0
TAF9B	0.9143661746458238	0.9143661746458238	0.9143661746458238	0.9143661746458238	0.9143661746458238	0.9143661746458238	NA	0
ERBB2IP	0.91436234	0.91436234	0.91436234	0.91436234	0.91436234	0.91436234	NA	0
CYP27C1	0.9143595444444444	0.9143595444444444	0.9143595444444444	0.9143595444444444	0.9143595444444444	0.9143595444444444	NA	0
MRC2	0.91435047	0.91435047	0.91435047	0.91435047	0.91435047	0.91435047	NA	0
PCSK4	0.9143356375	0.9143356375	0.9143356375	0.9143356375	0.9143356375	0.9143356375	NA	0
SNCA	0.9143240444444445	0.9143240444444445	0.9143240444444445	0.9143240444444445	0.9143240444444445	0.9143240444444445	NA	0
KPNA2	0.91431513	0.91431513	0.91431513	0.91431513	0.91431513	0.91431513	NA	0
C9orf72	0.9142948	0.9142948	0.9142948	0.9142948	0.9142948	0.9142948	NA	0
SCO1	0.9142883428571429	0.9142883428571429	0.9142883428571429	0.9142883428571429	0.9142883428571429	0.9142883428571429	NA	0
PCNA	0.91428767	0.91428767	0.91428767	0.91428767	0.91428767	0.91428767	NA	0
EMILIN2	0.9142809666666667	0.9142809666666667	0.9142809666666667	0.9142809666666667	0.9142809666666667	0.9142809666666667	NA	0
AK097957	0.9142755	0.9142755	0.9142755	0.9142755	0.9142755	0.9142755	NA	0
ULBP2	0.9142672571428572	0.9142672571428572	0.9142672571428572	0.9142672571428572	0.9142672571428572	0.9142672571428572	NA	0
AK090553	0.91425595	0.91425595	0.91425595	0.91425595	0.91425595	0.91425595	NA	0
FAM197Y2P	0.914246308161799	0.914246308161799	0.914246308161799	0.914246308161799	0.914246308161799	0.914246308161799	NA	0
RAB1B	0.9142437681818182	0.9142437681818182	0.9142437681818182	0.9142437681818182	0.9142437681818182	0.9142437681818182	NA	0
SLC26A5	0.9142412166666667	0.9142412166666667	0.9142412166666667	0.9142412166666667	0.9142412166666667	0.9142412166666667	NA	0
CHD1L	0.9142386598047864	0.9142386598047864	0.9142386598047864	0.9142386598047864	0.9142386598047864	0.9142386598047864	NA	0
PIM1	0.9142380111111111	0.9142380111111111	0.9142380111111111	0.9142380111111111	0.9142380111111111	0.9142380111111111	NA	0
ZFHX4	0.91423565	0.91423565	0.91423565	0.91423565	0.91423565	0.91423565	NA	0
C19orf10	0.91422926	0.91422926	0.91422926	0.91422926	0.91422926	0.91422926	NA	0
LOC100505783	0.9142255	0.9142255	0.9142255	0.9142255	0.9142255	0.9142255	NA	0
UFSP1	0.914224275	0.914224275	0.914224275	0.914224275	0.914224275	0.914224275	NA	0
ALKBH4	0.91421545	0.91421545	0.91421545	0.91421545	0.91421545	0.91421545	NA	0
SHOX2	0.9142142166666667	0.9142142166666667	0.9142142166666667	0.9142142166666667	0.9142142166666667	0.9142142166666667	NA	0
OR2M5	0.9142124	0.9142124	0.9142124	0.9142124	0.9142124	0.9142124	NA	0
UBAC2	0.9141981	0.9141981	0.9141981	0.9141981	0.9141981	0.9141981	NA	0
PARK2	0.9141810666666667	0.9141810666666667	0.9141810666666667	0.9141810666666667	0.9141810666666667	0.9141810666666667	NA	0
CTSH	0.9141776333333334	0.9141776333333334	0.9141776333333334	0.9141776333333334	0.9141776333333334	0.9141776333333334	NA	0
IFI27L1	0.9141671666666666	0.9141671666666666	0.9141671666666666	0.9141671666666666	0.9141671666666666	0.9141671666666666	NA	0
REPS2	0.9141617057717606	0.9141617057717606	0.9141617057717606	0.9141617057717606	0.9141617057717606	0.9141617057717606	NA	0
RANGRF	0.91414715	0.91414715	0.91414715	0.91414715	0.91414715	0.91414715	NA	0
GOLGA5	0.9141410833333333	0.9141410833333333	0.9141410833333333	0.9141410833333333	0.9141410833333333	0.9141410833333333	NA	0
BDP1	0.9141353111111111	0.9141353111111111	0.9141353111111111	0.9141353111111111	0.9141353111111111	0.9141353111111111	NA	0
RPL21	0.9141256777777778	0.9141256777777778	0.9141256777777778	0.9141256777777778	0.9141256777777778	0.9141256777777778	NA	0
LOC440910	0.914118	0.914118	0.914118	0.914118	0.914118	0.914118	NA	0
GPR123	0.9141176	0.9141176	0.9141176	0.9141176	0.9141176	0.9141176	NA	0
