Gene	average	median	min	max	Q1	Q3	var	IQR
KLRD1	0.7255048259259259	0.7205792333333333	0.604891	0.7928868666666667	0.7133161	0.7565655666666667	0.0032849959438016074	0.043249466666666736
CLDN19	0.6971681953605494	0.7204828485194665	0.574525947322109	0.795338388428158	0.641894231442875	0.7695093375066175	0.006159298576025704	0.1276151060637425
AVP	0.7327185476190476	0.7204812	0.6697779571428571	0.8093265428571429	0.7163056142857143	0.7569336285714285	0.0015336543664810202	0.040628014285714276
BC038382	0.7171612111111111	0.7204676	0.6071933	0.8007306	0.6677312	0.7523725	0.00403510432308111	0.08464130000000003
PLSCR2	0.7149243466666667	0.72044318	0.65872606	0.80597908	0.66886374	0.73638168	0.002236108024500998	0.06751794
KLF17	0.7097740708256796	0.7204375052994957	0.6471185733256929	0.7729703317036347	0.6812454228748251	0.728560464909856	0.00141412990785879	0.047315042035030896
AK056081	0.7195771507936508	0.7204293571428572	0.6555920428571429	0.8038756571428571	0.6812641285714286	0.7282266	0.002536298756777608	0.04696247142857135
LAMB4	0.7197182888888889	0.7204148333333333	0.6546675333333333	0.8255477666666666	0.6714913	0.7447397666666666	0.0037454805694441657	0.07324846666666662
SRL	0.7011439111111111	0.7203894	0.6222115	0.7635411	0.6753283	0.7371416	0.00223654308432611	0.06181329999999996
NACAP1	0.7114703688888889	0.7201124	0.61051554	0.79422546	0.67075052	0.7444667	0.0032512445358772136	0.07371618000000002
APOBEC2	0.7060600148148148	0.7199662666666666	0.6052017666666667	0.7858793333333333	0.6637788333333333	0.7524786	0.003433803833069195	0.08869976666666668
GUCA1C	0.6313681166666667	0.7199248	0.3056967	0.7983376	0.52653455	0.7738726	0.030681136794705004	0.24733804999999998
DQ585460	0.7078333555555556	0.7199042	0.6415042	0.8156876	0.6762168	0.7307514	0.0027918767340202777	0.0545346000000001
DQ590088	0.7151387611111111	0.7198926999999999	0.61513785	0.8376685500000001	0.6638461499999999	0.74838905	0.005481061866134238	0.08454290000000009
DQ578106	0.7224445111111111	0.7196668	0.6662687	0.7737426	0.7073149	0.7519874	0.0012081981985911097	0.044672500000000004
LOC285796	0.7118246	0.7196644	0.5283403	0.8308157	0.6434987	0.7962678	0.0098814425822	0.1527691
AX747592	0.7075375	0.71961645	0.5395492	0.8402205	0.64095565	0.81075615	0.011610836625175005	0.16980050000000002
KRT39	0.6991348777777778	0.7195419	0.5954309	0.7974463	0.6575342	0.7223326	0.003700754673246946	0.06479840000000003
CD101	0.7049989277777777	0.71948185	0.6288478	0.7867446499999999	0.6542832999999999	0.7365378499999999	0.003492546385849447	0.08225455000000004
BC093087	0.6575089000000001	0.7194522	0.4131442	0.8540316	0.5329636	0.7465703	0.021054140098657498	0.21360670000000004
C1orf99	0.6126951555555555	0.7193901	0.3452762	0.8510896	0.4238864	0.7640118	0.03752102813961528	0.3401254
MMP20	0.7338302074074075	0.7193148666666667	0.6616323666666667	0.8114851	0.7109610333333333	0.7635364666666666	0.0027228524261002146	0.052575433333333366
AY748447	0.7139390755555556	0.71927246	0.5393492	0.8932941600000001	0.68795554	0.7609284	0.014059047207384781	0.07297285999999992
MKRN9P	0.6921364388888889	0.719219625	0.565851275	0.757154125	0.678627725	0.7285723500000001	0.005008577655561892	0.049944625000000076
SNORD59B	0.7058058888888888	0.7190819	0.5644816	0.8139552	0.6637942	0.7500979	0.008161873967306109	0.08630369999999998
CCDC152	0.7107802644444444	0.71907508	0.54514804	0.82511358	0.71334624	0.7348118	0.00792667640695128	0.021465559999999995
DQ580359	0.7118907944444445	0.7190617	0.5692817	0.8108299999999999	0.6863515499999999	0.75071495	0.005836475244229026	0.06436340000000007
MIR665	0.7129963111111111	0.7189489	0.5929167	0.804334975	0.646512825	0.78409955	0.006196646546611737	0.13758672500000002
PABPN1L	0.70078878	0.7189374199999999	0.61498322	0.77911586	0.647783	0.72887872	0.003008938929558998	0.08109571999999998
FAM71A	0.71400795	0.7189147499999999	0.54476585	0.82330335	0.69107065	0.7840727	0.007294715317716874	0.09300204999999995
PAR1	0.6995645777777778	0.7187831	0.5949067	0.8078595	0.6365841	0.7415455	0.004856997601116944	0.10496139999999998
AK123459	0.7038835444444445	0.71865845	0.6284309	0.7803209	0.66374085	0.7421553000000001	0.002499513198307151	0.07841445000000002
FAM27E3	0.7026732	0.7186085	0.5752255	0.8713993	0.6580844	0.7262441	0.0067461453053625	0.06815969999999993
NPSR1	0.7242105851851852	0.7185709333333333	0.6319664	0.7960791333333334	0.7033334333333333	0.7508072	0.002295416736679752	0.047473766666666695
DQ576741	0.6970180222222222	0.7185203	0.4883323	0.8483053	0.6271465	0.7442718	0.012609935337369448	0.11712529999999999
AHRR	0.7300804833333333	0.718511075	0.6242260749999999	0.86127825	0.69422675	0.776701125	0.006343120062787659	0.08247437499999999
DQ590472	0.7196155851851852	0.7183493666666667	0.6666827333333334	0.7842478333333334	0.6973838666666666	0.7348161666666667	0.001492394985279198	0.037432300000000085
HSD17B2	0.723636	0.7182398333333333	0.6218897666666667	0.8094748	0.7168725333333333	0.7715455999999999	0.0038236218300483323	0.0546730666666666
MIR371B	0.71953908	0.7181004400000001	0.60416112	0.81554672	0.6756344	0.7692154999999999	0.005005066029167898	0.09358109999999997
AX747207	0.6710436777777777	0.7180647	0.500779	0.7575407	0.6333625	0.7387997	0.010080705670531945	0.1054371999999999
BAGE3	0.7156770944444444	0.7180172499999999	0.5278182	0.8238705	0.6657249000000001	0.7966456	0.00864794747994215	0.1309206999999999
SNORA7B	0.7051849983333334	0.717992175	0.60218776	0.749143125	0.694274125	0.72930925	0.0018876597530475892	0.035035125000000056
C16orf92	0.7178172611111111	0.7178688	0.60329835	0.8150505	0.6421043	0.78944495	0.006481785664599863	0.14734065000000007
CA1	0.7147343888888888	0.7178416999999999	0.6206468	0.8038070500000001	0.70610825	0.7500719	0.0035828464843461103	0.04396365000000002
FAM215A	0.7240599388888889	0.71784075	0.6602737000000001	0.80717555	0.6990293000000001	0.7417031000000001	0.0023611768607054847	0.042673799999999984
DQX1	0.7131568037037037	0.7178338166666667	0.6368815	0.7904650833333333	0.7001539333333333	0.7324120333333334	0.0016977077085003314	0.03225810000000007
LY6G5B	0.7172301333333333	0.7178237	0.6028065	0.7854042	0.7050426	0.7419505	0.0030784614233474996	0.036907899999999993
CYP26C1	0.6955694349206349	0.7176308	0.5091121285714286	0.8123047571428571	0.6524064285714286	0.7330889571428572	0.00757090851259597	0.08068252857142855
SLC28A1	0.6859447444444444	0.7173687	0.5632566	0.7606412	0.6279772	0.7487754	0.005459181026085276	0.12079819999999997
OR9Q2	0.6440713777777778	0.7172225999999999	0.33197723333333334	0.7998744666666667	0.5924696333333334	0.7499254666666667	0.026068280644018612	0.15745583333333335
CCL16	0.7046642722222222	0.7171799	0.58931225	0.82287205	0.6308988	0.75208545	0.006904690921125693	0.12118665000000006
KIAA1875	0.66079155	0.7171674	0.46104893333333336	0.7909859666666667	0.62090555	0.7487639	0.015441128058802638	0.12785835
GPR152	0.6972298185185185	0.7171247666666667	0.4598596	0.8406142666666666	0.6463177666666666	0.7421776	0.012421509232560584	0.09585983333333337
C22orf42	0.7086609888888888	0.71709996	0.61381786	0.7996447600000001	0.6765975	0.73724782	0.004095858664734312	0.060650320000000035
HP	0.7346291277777778	0.7170865	0.6561770499999999	0.8093239	0.6898423	0.8042720999999999	0.0034295304140650705	0.11442979999999991
MIR519A1	0.7220702	0.7170354	0.5825376	0.8428497500000001	0.6858515000000001	0.7493941	0.005962703514935001	0.0635425999999999
BC031092	0.7172628444444444	0.7169725	0.6405552	0.7943624	0.680566	0.7682772	0.0032656487897027775	0.08771119999999999
KRTAP7-1	0.6917440666666667	0.7169078333333333	0.5022650333333334	0.8465578666666667	0.6389860333333334	0.7606535666666666	0.01067264365542583	0.12166753333333324
MYL1	0.7293776155555556	0.7167809399999999	0.5699236400000001	0.87480068	0.66314742	0.83144376	0.010390982821740375	0.16829633999999993
TKTL1	0.7349388925925926	0.7167739166666667	0.66838265	0.8439783166666667	0.7081423333333333	0.75970475	0.003058658309983759	0.05156241666666672
ANKRD33	0.6661413428571429	0.7167359571428571	0.5202044428571428	0.8094737285714286	0.5435962571428572	0.7607122285714286	0.012983831681828623	0.21711597142857142
PHF2P1	0.6341854703703703	0.7166464333333333	0.45601556666666665	0.7506165	0.5332424666666666	0.7268674666666667	0.015482769743195193	0.19362500000000005
TBC1D16	0.7164474746666667	0.7165794	0.687339316	0.7579971600000001	0.6958945679999999	0.720365584	5.317252721810357e-4	0.024471016000000012
GUSBP10	0.6707055511111111	0.71652866	0.52968509	0.78271517	0.57061171	0.7350858	0.008973109116233766	0.16447409000000002
AOC2	0.7064380074074074	0.7164964666666667	0.5990464	0.7612051333333334	0.7021630333333333	0.7453488	0.0025879747187668844	0.043185766666666736
SNORD116-19	0.7122577833333333	0.71641135	0.6230945999999999	0.781349025	0.6883172	0.7436510000000001	0.0021050981482425017	0.0553338000000001
PLEK	0.726445475	0.716303175	0.63196295	0.8509509	0.7100001250000001	0.72794375	0.003378795210879372	0.017943624999999908
LOC399708	0.7539944555555556	0.71630075	0.557281675	0.8822667	0.704573875	0.84553405	0.011216757678381525	0.14096017500000002
DQ576856	0.6970880222222222	0.7162607	0.5511421	0.8246553	0.6460616	0.7277341	0.0066591987907294444	0.08167250000000004
DM119532	0.7128243888888889	0.7162504	0.6011257	0.8216992	0.6749487	0.759732	0.005036036351398611	0.0847833
TPSG1	0.7076301888888888	0.7161602499999999	0.58850515	0.80810125	0.6780115	0.762351	0.005109907121001109	0.08433950000000001
TGM3	0.6827122266666666	0.71611846	0.49467732	0.75873936	0.66659234	0.73165982	0.0066658030093780995	0.06506747999999996
MYT1L	0.7334111888888889	0.7160973090909091	0.5503581272727273	0.8509690727272727	0.7082616272727272	0.7933647	0.007944431085388096	0.0851030727272728
BC067883	0.6228220034184746	0.716056846527092	0.398247969812769	0.7609799442373474	0.44995659234956364	0.7408251548917894	0.02548818458315825	0.2908685625422257
KRT32	0.7146140944444445	0.71586555	0.61882625	0.7951963	0.6746920000000001	0.73345435	0.0030388134017715267	0.05876234999999996
LACRT	0.7156582407407407	0.7157487333333333	0.6347294333333333	0.7854120333333333	0.6717476	0.7542702666666666	0.0024200432643729933	0.08252266666666663
SNORD105	0.7274573944444445	0.71571305	0.67014995	0.8334728	0.6791248	0.7516558	0.0027894449219865282	0.07253100000000001
WNT8B	0.7094249499999999	0.715647475	0.6556923	0.7924407	0.663896525	0.731706475	0.0021410142243934375	0.06780995000000001
RXFP1	0.7208263888888888	0.715433	0.5636669	0.8295936	0.6849042	0.7867552	0.007428452574408614	0.10185100000000002
MIR373	0.7473318592592593	0.7154276666666667	0.6602134666666667	0.8693542	0.7022107333333334	0.8089333333333333	0.005651422061361322	0.10672259999999989
PPP1R2P9	0.708595216126422	0.7154004544092495	0.6349917288955956	0.8084306860953167	0.6442887032535808	0.7279613644231403	0.0037225772566845273	0.08367266116955951
KIAA0408	0.7363246861111111	0.715379675	0.627800025	0.833316175	0.700513025	0.795784825	0.005281957096839863	0.09527180000000002
ADAM30	0.7191492777777778	0.7153021749999999	0.610575025	0.82258605	0.699491775	0.742745275	0.0032963786593660054	0.043253499999999945
CPA3	0.7241310777777777	0.7151752	0.6458526	0.8029966	0.679899	0.7838183	0.003945829673506943	0.10391929999999994
MYO18B	0.7147978822222222	0.71515028	0.62697014	0.77650716	0.7045028999999999	0.74394278	0.002220281423893046	0.039439880000000094
CCL15	0.7025804111111111	0.7150952	0.6014588	0.7738617	0.6628831	0.7646773	0.004534042052366113	0.10179420000000006
PPBP	0.7066476444444445	0.7150742000000001	0.61487055	0.7934435	0.6763116	0.7270839499999999	0.0030345034296990264	0.05077234999999991
mir-220	0.702326724074074	0.7150129666666667	0.57313585	0.85309285	0.6784396333333333	0.7296423	0.006595367699552162	0.05120266666666662
KRTAP6-1	0.6950788	0.7148917	0.6299075	0.7386625	0.6631025	0.7223402	0.0014457846736375005	0.05923769999999995
SOST	0.7166015916666667	0.7148901750000001	0.63400775	0.823329325	0.684280425	0.73596975	0.003045727024907814	0.05168932500000001
BC006435	0.7230268222222223	0.7148148	0.6462287	0.816985	0.6857143	0.7474805	0.0026062729407294438	0.06176619999999999
MIR34A	0.6844602888888889	0.7145374	0.5569784	0.7629695	0.6575628	0.7275116	0.005232953323468609	0.06994880000000003
LOC100134259	0.6931193444444445	0.7145163666666666	0.5772020333333334	0.7862013333333333	0.6710298	0.7244881	0.004369066837807774	0.05345829999999996
SNORD65	0.7288595	0.7144136999999999	0.6681933	0.8301324	0.6745715999999999	0.76775265	0.003120529582341251	0.0931810500000001
OR5AS1	0.66848465	0.7144018000000001	0.51901675	0.86589405	0.5287985	0.7766335	0.017806465946755626	0.24783500000000003
MIR1537	0.6939809777777778	0.7143949	0.5277671	0.7692997	0.6818282	0.7349084	0.005540917489689444	0.05308020000000002
CSTT	0.7176752111111111	0.7143832999999999	0.60128055	0.8023158	0.69211925	0.7578678	0.004577890636302985	0.06574855000000002
AX746964	0.7142449333333334	0.7143072	0.6225509	0.78230835	0.6725573499999999	0.75081115	0.002989913582078124	0.07825380000000004
NLRP13	0.6413296	0.714239	0.4367724	0.79343365	0.49906015000000004	0.75792915	0.019947404834998125	0.258869
TG	0.7178408266666667	0.71417244	0.6746283	0.7867103	0.6830624399999999	0.7189432	0.0017178350354082011	0.03588076000000007
SCARNA1	0.7228503444444444	0.7141023	0.5834241	0.81363835	0.70735825	0.7763912	0.005333594927577777	0.06903294999999998
LOC143188	0.7136174777777777	0.71409554	0.67804858	0.75615488	0.69607232	0.71804422	6.052410078469439e-4	0.021971900000000044
DDR2	0.6978865277777778	0.71398085	0.50746855	0.79801465	0.66530725	0.7643386000000001	0.00804810606192632	0.09903135000000007
MYH7	0.66328685	0.7139026749999999	0.47814057499999996	0.788894125	0.56865215	0.7353698	0.012623695396188907	0.16671764999999994
A1BG	0.6825621944444444	0.713872675	0.5044257249999999	0.8169636	0.6067764	0.737012175	0.010675652468697469	0.13023577500000005
OLFML1	0.6948305481481482	0.7138483333333333	0.4850244	0.7917896	0.6673209666666667	0.7505204333333333	0.008666598979718915	0.083199466666666555
HIST1H2APS1	0.7082874814814815	0.7137875	0.5304306333333333	0.8228232666666666	0.7002492666666666	0.7365548333333334	0.006066059952536698	0.03630556666666673
FAM166A	0.7142371555555556	0.7137786	0.5740306	0.821886	0.613913	0.8064402	0.00985980175606028	0.1925272
AK022993	0.6833792925925926	0.7136317666666666	0.3692712	0.8348441	0.6836026666666667	0.8032107666666667	0.031167692220003828	0.1196081
IL18R1	0.6945846333333333	0.7136084	0.5434993	0.8323102	0.6234916	0.7570093	0.008477030815842498	0.13351769999999996
C1QB	0.7039496555555556	0.7135948333333333	0.6348576666666667	0.8062052333333333	0.6665156333333333	0.7223859333333333	0.0025973203639594435	0.05587030000000004
SLC4A9	0.7128893666666667	0.71353675	0.65551855	0.78143655	0.6696774999999999	0.7456500500000001	0.002090754180329374	0.07597255000000014
ZCCHC13	0.7304721236523044	0.7135352950114575	0.6231758893355893	0.8457565355987205	0.7075118471962845	0.7805509622173271	0.005421116463421127	0.07303911502104266
PDIA3P	0.6752900372793389	0.713509401152049	0.495228591030999	0.805417607223476	0.589003164556962	0.734322580645161	0.01090892212511216	0.14531941608819898
ITGB6	0.6996608796296296	0.7135082833333333	0.6025901666666666	0.7926027999999999	0.6212914833333334	0.7575086166666667	0.005046006588507692	0.1362171333333333
CSN1S1	0.6653262111111111	0.7134852	0.5059533	0.7462568	0.6442485	0.7157404	0.007315377710773611	0.07149190000000005
DQ573709	0.7189365777777778	0.713314	0.5187171	0.8495915	0.6579292	0.8221211	0.012718775528916947	0.16419190000000006
PIEZO1	0.7030700883333333	0.7132529316666667	0.6479757516666667	0.7368149549999999	0.6849668966666667	0.7275522666666666	9.228332786415024e-4	0.042585369999999956
PCOLCE	0.7034074314814814	0.7132307833333333	0.5130641	0.8136519	0.68537885	0.7431875833333333	0.007390782662904891	0.05780873333333336
DQ591735	0.7013634111111111	0.7129066	0.5160238	0.8293045	0.6771188	0.7693405	0.00892000919278861	0.09222169999999996
FLJ34690	0.7034241518518518	0.7128843333333333	0.5142561333333333	0.7966730333333333	0.6593511333333333	0.7719210333333334	0.007741977960995866	0.11256990000000011
TPRXL	0.7425992111111112	0.7128778	0.5389972	0.9119073	0.657319	0.8473091	0.016904607189311117	0.18999010000000005
AB231742	0.6821829222222222	0.7128233500000001	0.41904785	0.88447355	0.5653825	0.7794817	0.022790199651825077	0.21409920000000005
GPR115	0.717806062962963	0.7126190333333333	0.5929323333333333	0.8285811	0.6608262333333333	0.7693238	0.00626836735967318	0.10849756666666666
DQ598884	0.6962978833333333	0.7126136000000001	0.6190466	0.7876815500000001	0.6489680499999999	0.7315074500000001	0.0032522520384362518	0.08253940000000015
FKBP1AP1	0.7099355722222223	0.71253685	0.66611805	0.76419745	0.6697807	0.7276617000000001	0.0012480937033400683	0.05788100000000007
GDEP	0.7249698777777778	0.712484	0.6719964	0.8052496499999999	0.6896216	0.74246365	0.002430314835634444	0.052842050000000085
BTLA	0.6231060666666667	0.7124137	0.2980415	0.7994147	0.4676259	0.7666151	0.037550705592675	0.2989892
DQ599768	0.6924073	0.7123994	0.5882407	0.7635226	0.66526	0.7248038	0.0031568312734750028	0.059543800000000036
HBB	0.6572038407407408	0.7122854666666667	0.49501449999999997	0.7905718	0.5159060333333333	0.7488528666666666	0.014099820306332994	0.23294683333333333
ADAP1	0.6882001511111111	0.71205941	0.55159739	0.7940172	0.59237607	0.76286716	0.008191776345158362	0.17049108999999996
DQ575741	0.7082755111111111	0.7119187	0.6114092	0.7983463	0.6863318	0.7387831	0.002981805827203611	0.05245129999999998
LRRTM2	0.6886336277777778	0.7119062	0.54944655	0.8145318	0.615909	0.7514074	0.009126445908303823	0.1354983999999999
CCR8	0.711429337037037	0.7116161	0.6624774	0.7665427	0.6944190333333333	0.7308236333333333	9.995472865117897e-4	0.03640460000000001
SOLH	0.6873453888888889	0.711576	0.615313	0.7541937000000001	0.6670797500000001	0.71730395	0.002263896346424864	0.05022419999999994
DQ596112	0.6750725777777777	0.7114764	0.4414006	0.9072952	0.561921	0.7335685	0.027534350012274444	0.17164749999999995
SLC1A7	0.7274011766662114	0.7114202762133542	0.673758732248821	0.8050646131975553	0.694398071392859	0.7453041264700759	0.0022829370296410796	0.050906055077216905
BC141952	0.7060894444444444	0.7113572	0.5981722	0.7976552	0.6769138	0.7437276	0.004686920605200276	0.06681380000000003
MPEG1	0.6887378851851852	0.7113514333333333	0.5300828333333333	0.8815864999999999	0.6021839666666666	0.7277592333333334	0.013468249916440864	0.12557526666666674
LDHAL6A	0.7030567952380953	0.7113491428571429	0.5411465142857143	0.8099715142857142	0.6277872428571428	0.7930885857142858	0.00842322642802546	0.16530134285714293
SNORD20	0.7051997722222222	0.7112305999999999	0.6225641	0.7917398	0.6762766499999999	0.7250779	0.0029529680443575713	0.04880125000000013
MYLK2	0.7335674506172839	0.7111303777777778	0.6577984222222222	0.8180025333333333	0.7053589111111112	0.7591017	0.002870263675597966	0.05374278888888884
HERC2P7	0.7052186222222222	0.7111287	0.6391153	0.7868705	0.6692403	0.7274357	0.002365405831609443	0.05819540000000001
ITIH3	0.7072476981481481	0.711117	0.6259045166666667	0.7642016333333334	0.6797713333333333	0.7357738666666667	0.0018338428843568358	0.05600253333333338
SPATA21	0.7072295333333334	0.711116275	0.622500025	0.79905145	0.6626952	0.72836205	0.002983252472406563	0.06566684999999994
ZNF157	0.7005609194444444	0.711064725	0.542524525	0.855793375	0.686995625	0.7155734	0.0065433272616348065	0.028577775000000027
LYG1	0.6931775666666666	0.7109925	0.5951577	0.7516824	0.6640658	0.7170647	0.002288611595134999	0.05299889999999996
TAF7L	0.7058575108442768	0.7109814274219868	0.6331480341983643	0.7821049468504099	0.6875249122077808	0.7193599747455306	0.0016205369154736842	0.031835062537749814
C3orf74	0.702613362962963	0.7109258666666667	0.6073318666666667	0.7466432333333334	0.6863461666666667	0.7336898666666667	0.0019584670047895674	0.04734369999999999
GRXCR2	0.712156211111111	0.7109055	0.6618616500000001	0.7697042999999999	0.68601635	0.71990835	0.0012749207237729837	0.03389199999999992
MIR429	0.6864430476940053	0.7107353213043371	0.5615469521251475	0.8044942030341705	0.6049867146807999	0.7315987671248712	0.006344247509353845	0.12661205244407125
ASAH2	0.6933174888888889	0.71070745	0.43983384999999997	0.8108636499999999	0.6834747	0.7754037	0.013693923649881113	0.09192900000000004
CLEC2A	0.7245239814814814	0.7106887000000001	0.6494082999999999	0.8009186333333334	0.6741197	0.7716115666666666	0.0033572119045250323	0.09749186666666665
KLRG1	0.7096393444444444	0.7106665	0.6239261	0.7733809	0.6759674	0.749368	0.0024588192568177777	0.07340060000000004
RGPD2	0.6987187925925926	0.7105715	0.6368286	0.7513647666666666	0.6741802666666666	0.7126776	0.0013772902462538272	0.03849733333333338
MIR450A1	0.6965147	0.7103935	0.3873594	0.8951862	0.60984	0.8108815	0.02632390420885	0.20104149999999998
LOC158376	0.7022898777777778	0.7103861	0.6007088	0.7702153	0.66670825	0.7428076	0.0034010346571888206	0.07609935000000001
THEM5	0.7056656666666666	0.710372875	0.572492875	0.820425425	0.671984575	0.76805235	0.007839649508854222	0.09606777500000008
CLEC4D	0.6631858333333334	0.7103606	0.5019011	0.8151538	0.5508651	0.7572947	0.013438048850265004	0.2064296
C3orf43	0.7102992555555555	0.7103189666666667	0.6377285	0.7868638333333333	0.6872686666666666	0.7207734333333333	0.0019187594706030543	0.033504766666666685
NAIP	0.7085229888888889	0.7102943	0.5832208	0.7785144	0.6986229	0.7421652	0.0031265675099286113	0.04354229999999992
OR4D10	0.641854	0.7102773	0.3879817	0.8562616	0.454595	0.79874	0.033606485133967495	0.344145
DCD	0.7190280407407408	0.7101897333333334	0.5972773333333333	0.8061463666666666	0.7047887666666667	0.7620021	0.0035346325408277144	0.05721333333333334
ARHGAP15	0.7165732222222222	0.7101874	0.6289979	0.8356542	0.6984415	0.7314815	0.0041817756316219435	0.03303999999999996
SNORD115-11	0.6803855808080809	0.7101542909090909	0.5397142636363637	0.7565145818181819	0.6266399636363637	0.7130868909090909	0.004778455479449079	0.08644692727272729
KLHDC7B	0.7200220555555555	0.7101124	0.6102818	0.8376108	0.6656843	0.7920049	0.006253750752180277	0.1263206
CHRM4	0.7224641444444444	0.7099951666666666	0.6831035	0.7901435333333333	0.7006842666666666	0.7552894	0.0013564456744711113	0.05460513333333339
MIR515-1	0.7046049481481481	0.7099671333333334	0.5561249333333333	0.8310932666666666	0.6709518	0.7477829666666667	0.005898921307023085	0.07683116666666667
SAA4	0.7099251666666667	0.70996455	0.5539009500000001	0.7936863000000001	0.6990352500000001	0.7520264999999999	0.004635721273519998	0.05299124999999982
ATP1A2	0.7065717981481481	0.70991815	0.6147257166666666	0.7857680166666666	0.6790503166666666	0.7130613	0.0027383458941851705	0.03401098333333341
SNORA64	0.6634919333333333	0.70987925	0.40446075000000004	0.8307986	0.65307895	0.7445653	0.020235171185079996	0.09148634999999994
PRAMEF1	0.6982814185185185	0.7098541333333334	0.6228757666666667	0.7501100333333334	0.6776863333333334	0.7196904333333334	0.0014218837155436422	0.04200409999999999
GRK1	0.7104803486111111	0.7097878875	0.6387151125	0.7766777125	0.675210375	0.75460755	0.0025713934692187653	0.07939717499999999
FAM71B	0.7272086888888889	0.7097230999999999	0.61219825	0.86403495	0.69141695	0.77498195	0.006284470661297984	0.083565
SNORA11C	0.7271549333333334	0.70962925	0.67229065	0.78289955	0.70361355	0.7577615	0.0014890078214106247	0.054147949999999945
MIR4441	0.7232899555555555	0.7094375	0.6474968	0.8345956	0.6697226	0.7898709	0.00462043051763778	0.1201483000000001
OR6C76	0.6701265888888889	0.709429	0.422023	0.8452503	0.57	0.7736417	0.020792553276223615	0.20364170000000004
WDR49	0.6965020055555555	0.7093538	0.5739268	0.8090437	0.63646325	0.75805535	0.00589677348464528	0.12159209999999998
BTF3P11	0.6783786888888889	0.7091086	0.5156295	0.7969454	0.614295	0.74058315	0.008243512481191737	0.12628814999999993
BC041488	0.7219670555555555	0.7090958	0.596993	0.8888139	0.6877637	0.7570727	0.00795887807201778	0.069309000000000065
KRTAP17-1	0.7203507777777778	0.7090043	0.6533926166666667	0.7992909	0.6813365666666666	0.7457335666666667	0.0027340997015156254	0.06439700000000004
LOC541473	0.6945460388888889	0.7089782	0.4927292	0.8768364	0.6069376	0.7813344	0.018398187950317363	0.17439680000000002
TAG	0.7175677666666667	0.7089753	0.62341305	0.8350913	0.69031615	0.7400367	0.004161073950844999	0.049720549999999974
CXorf27	0.7278387	0.7089100500000001	0.64368695	0.838245	0.66314315	0.78325495	0.005508150170054377	0.12011179999999999
DNAJB13	0.6892809166666667	0.7088877	0.56596585	0.818311	0.5899677999999999	0.7364908	0.0077129876508706275	0.14652300000000007
SIPA1L1	0.7124434277777778	0.708862	0.57774465	0.8257913	0.67077005	0.76488015	0.006438349253493193	0.09411009999999997
AX746750	0.7094235888888889	0.7086017	0.6745046	0.7451505	0.6873057	0.7283137	6.90012296536111e-4	0.04100799999999993
POM121L10P	0.725084988888889	0.708581	0.6523634	0.7939926	0.704416	0.775792	0.0026872160838911103	0.071376
BC131767	0.6792942370370371	0.7085647666666667	0.5289478333333333	0.8459764	0.6041740666666666	0.7285959	0.01047262836007485	0.12442183333333334
SPEM1	0.7117086444444445	0.7085582500000001	0.605512175	0.817616625	0.664244675	0.74494785	0.0043698501509785576	0.08070317500000002
L01117	0.6886818666666666	0.70854645	0.56830265	0.7618910000000001	0.69900405	0.7110984499999999	0.003698330528905627	0.01209439999999995
AMICA1	0.7150797277777778	0.7085189333333334	0.6696251833333333	0.8248306666666667	0.687794	0.7145386833333334	0.002046826376503404	0.026744683333333352
C7orf34	0.7081833688888889	0.70850172	0.67094884	0.73132974	0.70321692	0.71999532	3.8155609620621044e-4	0.01677839999999997
FDCSP	0.7341181666666666	0.7084282	0.6366048	0.8499901	0.6534671	0.8047028	0.007283158809097501	0.15123570000000008
AX748237	0.7119331111111111	0.7082408499999999	0.5967874	0.8132334999999999	0.6826681	0.73812765	0.003968050884142361	0.055459550000000024
WDR52	0.7140244765432099	0.7082225	0.5611761555555556	0.8190276333333333	0.6896583777777777	0.7513374222222222	0.005298566101527575	0.0616790444444445
PROM2	0.6972059814814815	0.7082003833333333	0.6330139666666666	0.74638145	0.6478692833333333	0.7234154833333333	0.0018678154984229486	0.07554620000000001
PLA2G2F	0.7203907333333334	0.7081219	0.6477955	0.7896128499999999	0.68838365	0.7611006	0.0022028024743475003	0.07271695
WASH3P	0.7155743074074075	0.7080943333333333	0.6653730999999999	0.778586	0.6994977	0.7152373333333334	0.001437430030143828	0.01573963333333339
HRG	0.7016747722222222	0.7080372	0.585082	0.8372056	0.63075215	0.7659593	0.007432729714049446	0.13520715000000005
Mir_154	0.700590062962963	0.7080243166666667	0.60614295	0.8086640666666667	0.6655398833333334	0.7193423833333333	0.0031776584880044306	0.053802499999999975
NPR2	0.7101777444444445	0.7079882	0.5900655	0.8180012	0.6917601	0.7553061	0.004181259788317777	0.06354599999999999
AGAP6	0.6980703888888888	0.7079481	0.6575356	0.7294949	0.6734587	0.7185421	8.065991318136108e-4	0.045083399999999996
LMOD3	0.7115983444444445	0.7079354333333333	0.6459902333333334	0.8086392333333333	0.6836174666666667	0.7425790666666667	0.0024259194785472217	0.05896160000000006
CLEC19A	0.7008804222222222	0.7079279	0.5894423	0.7748864	0.6859138	0.7277222	0.003503889880794445	0.04180839999999997
CYP2B7P1	0.7181833	0.7079135	0.62875985	0.823881	0.66711675	0.7618893	0.004687249844453124	0.09477254999999996
