Gene	NORM_diff	TN_diff	LuminalA_diff	LuminalB_diff	Luminal_HER2_diff	HER2_diff	InVitro_diff
RP1L1	NA	NA	NA	NA	NA	NA	-0.3910200166666666
PP12613	NA	NA	NA	NA	NA	NA	-0.39112017000000004
CD48	NA	NA	NA	NA	NA	NA	-0.39114973333333336
OR4A15	NA	NA	NA	NA	NA	NA	-0.39123910000000006
ABHD12B	NA	NA	NA	NA	NA	NA	-0.39150501666666665
AOC3	NA	NA	NA	NA	NA	NA	-0.39161313999999997
DUOX1	NA	NA	NA	NA	NA	NA	-0.3918400833333333
MIR329-2	NA	NA	NA	NA	NA	NA	-0.39194514999999996
SMARCA1	NA	NA	NA	NA	NA	NA	-0.3919507544020574
AGMO	NA	NA	NA	NA	NA	NA	-0.39198120000000003
ANO2	NA	NA	NA	NA	NA	NA	-0.3920735166666667
BRSK2	NA	NA	NA	NA	NA	NA	-0.39213372088235293
DENND2A	NA	NA	NA	NA	NA	NA	-0.392212275
LGR6	NA	NA	NA	NA	NA	NA	-0.3922247101732409
FAM46D	NA	NA	NA	NA	NA	NA	-0.392370270915263
SNORA52	NA	NA	NA	NA	NA	NA	-0.39241353000000007
ZNF608	NA	NA	NA	NA	NA	NA	-0.39253140000000003
EDAR	NA	NA	NA	NA	NA	NA	-0.3926247
PTPN6	NA	NA	NA	NA	NA	NA	-0.39290689
SBNO1	NA	NA	NA	NA	NA	NA	-0.39297849375000005
CUX2	NA	NA	NA	NA	NA	NA	-0.39298031874999995
FATE1	NA	NA	NA	NA	NA	NA	-0.3930292666666666
ABCA8	NA	NA	NA	NA	NA	NA	-0.39303544999999995
DAO	NA	NA	NA	NA	NA	NA	-0.393040475
F2RL3	NA	NA	NA	NA	NA	NA	-0.3930811428571429
BC042588	NA	NA	NA	NA	NA	NA	-0.39309995
TENC1	NA	NA	NA	NA	NA	NA	-0.39310963200000004
MIR572	NA	NA	NA	NA	NA	NA	-0.3932299833333334
FMO6P	NA	NA	NA	NA	NA	NA	-0.39329939999999997
PRAC	NA	NA	NA	NA	NA	NA	-0.39330435624999993
OR6P1	NA	NA	NA	NA	NA	NA	-0.39331855000000004
SLC6A19	NA	NA	NA	NA	NA	NA	-0.39334968000000003
SPIN2B	NA	NA	NA	NA	NA	NA	-0.3934014448062565
TCRBV7S1A1N2T	NA	NA	NA	NA	NA	NA	-0.39342400000000005
CNKSR1	NA	NA	NA	NA	NA	NA	-0.39344028385557595
HIF3A	NA	NA	NA	NA	NA	NA	-0.39350936928571434
OR4D2	NA	NA	NA	NA	NA	NA	-0.39354295000000006
SNORA56	NA	NA	NA	NA	NA	NA	-0.39365170000000005
FAM123B	NA	NA	NA	NA	NA	NA	-0.39410452448308786
PPP6R2	NA	NA	NA	NA	NA	NA	-0.39417052333333324
GPR87	NA	NA	NA	NA	NA	NA	-0.39424005
TC2N	NA	NA	NA	NA	NA	NA	-0.3942532175
KIAA1522	NA	NA	NA	NA	NA	NA	-0.39432390306714904
AV25S1	NA	NA	NA	NA	NA	NA	-0.39435544999999994
CGB1	NA	NA	NA	NA	NA	NA	-0.39439729999999995
FBXO18	NA	NA	NA	NA	NA	NA	-0.394442796
MIR718	NA	NA	NA	NA	NA	NA	-0.39447203333333336
DCN	NA	NA	NA	NA	NA	NA	-0.39448420000000006
PIR-FIGF	NA	NA	NA	NA	NA	NA	-0.3945151499999999
NXN	NA	NA	NA	NA	NA	NA	-0.39471054769230773
AK307275	NA	NA	NA	NA	NA	NA	-0.39477130000000005
AK057379	NA	NA	NA	NA	NA	NA	-0.394787425
F2RL2	NA	NA	NA	NA	NA	NA	-0.39479553749999996
STMN2	NA	NA	NA	NA	NA	NA	-0.39491108333333336
CREB5	NA	NA	NA	NA	NA	NA	-0.3950068375
ELTD1	NA	NA	NA	NA	NA	NA	-0.39506135341045545
PLAT	NA	NA	NA	NA	NA	NA	-0.3950676999999999
FLJ12334	NA	NA	NA	NA	NA	NA	-0.39521139000000005
LOC100271832	NA	NA	NA	NA	NA	NA	-0.39526920000000004
MFAP4	NA	NA	NA	NA	NA	NA	-0.3952738
CES3	NA	NA	NA	NA	NA	NA	-0.3953075749999999
LRP4	NA	NA	NA	NA	NA	NA	-0.3954130666666667
REC8	NA	NA	NA	NA	NA	NA	-0.3955389400000001
ZNF32-AS3	NA	NA	NA	NA	NA	NA	-0.39578529999999995
FAAH	NA	NA	NA	NA	NA	NA	-0.39582865558268826
MIR105-2	NA	NA	NA	NA	NA	NA	-0.39593585
SCN5A	NA	NA	NA	NA	NA	NA	-0.39594587928571423
SNX33	NA	NA	NA	NA	NA	NA	-0.39595715
CEACAM22P	NA	NA	NA	NA	NA	NA	-0.3960787
CNFN	NA	NA	NA	NA	NA	NA	-0.39622912499999996
P2RY10	NA	NA	NA	NA	NA	NA	-0.39641295
CEMP1	NA	NA	NA	NA	NA	NA	-0.39647285
OTOP1	NA	NA	NA	NA	NA	NA	-0.39650489999999994
WNK2	NA	NA	NA	NA	NA	NA	-0.3966167800000001
CTBP1	NA	NA	NA	NA	NA	NA	-0.396691461
CHRNG	NA	NA	NA	NA	NA	NA	-0.3968157
ALDH3B2	NA	NA	NA	NA	NA	NA	-0.39683545
MIR888	NA	NA	NA	NA	NA	NA	-0.39685185
UGT2B15	NA	NA	NA	NA	NA	NA	-0.39685585
SCHIP1	NA	NA	NA	NA	NA	NA	-0.396861168125
ARMCX2	NA	NA	NA	NA	NA	NA	-0.39691687693093247
UNQ6494	NA	NA	NA	NA	NA	NA	-0.3971149
TSSK6	NA	NA	NA	NA	NA	NA	-0.3972057333333333
NHSL2	NA	NA	NA	NA	NA	NA	-0.39725011879068794
LOC157381	NA	NA	NA	NA	NA	NA	-0.3974726249999999
GPR56	NA	NA	NA	NA	NA	NA	-0.39752279
LOC648691	NA	NA	NA	NA	NA	NA	-0.39754779999999995
LOC729264	NA	NA	NA	NA	NA	NA	-0.3976901500000001
DEFB132	NA	NA	NA	NA	NA	NA	-0.39782700000000004
SIRPB1	NA	NA	NA	NA	NA	NA	-0.39789328333333335
AFF2	NA	NA	NA	NA	NA	NA	-0.39809879408881993
MIR4281	NA	NA	NA	NA	NA	NA	-0.39811855000000007
GAL3ST3	NA	NA	NA	NA	NA	NA	-0.39833091875000004
CAPSL	NA	NA	NA	NA	NA	NA	-0.3983462
DLGAP4	NA	NA	NA	NA	NA	NA	-0.3984370835714285
NFIL3	NA	NA	NA	NA	NA	NA	-0.39851185749999996
DDC	NA	NA	NA	NA	NA	NA	-0.39853113749999997
NCR3	NA	NA	NA	NA	NA	NA	-0.3987029124999999
KLHL13	NA	NA	NA	NA	NA	NA	-0.3987096586186114
ABCA9	NA	NA	NA	NA	NA	NA	-0.39873519999999996
OR1N1	NA	NA	NA	NA	NA	NA	-0.39874099999999996
AUTS2	NA	NA	NA	NA	NA	NA	-0.39913082499999997
C1orf150	NA	NA	NA	NA	NA	NA	-0.39917481999785953
LOC100192426	NA	NA	NA	NA	NA	NA	-0.39919163749999986
SBK2	NA	NA	NA	NA	NA	NA	-0.39922409999999997
TSC2	NA	NA	NA	NA	NA	NA	-0.39922616
TCEAL6	NA	NA	NA	NA	NA	NA	-0.3992552200299784
TCEAL5	NA	NA	NA	NA	NA	NA	-0.39942997805769337
KRT23	NA	NA	NA	NA	NA	NA	-0.39944623749999997
PNPLA2	NA	NA	NA	NA	NA	NA	-0.39958633666666665
C9orf117	NA	NA	NA	NA	NA	NA	-0.39959285
NOX3	NA	NA	NA	NA	NA	NA	-0.3996502250000001
POU3F4	NA	NA	NA	NA	NA	NA	-0.39970559010414897
FAM107B	NA	NA	NA	NA	NA	NA	-0.39971591277777774
OR10J3	NA	NA	NA	NA	NA	NA	-0.39977885
KCNQ2	NA	NA	NA	NA	NA	NA	-0.39987735
SNORA68	NA	NA	NA	NA	NA	NA	-0.39998605000000004
NFAM1	NA	NA	NA	NA	NA	NA	-0.4001963285714286
AX746996	NA	NA	NA	NA	NA	NA	-0.40022792500000004
BCORP1	NA	NA	NA	NA	NA	NA	-0.400231
C19orf38	NA	NA	NA	NA	NA	NA	-0.40024521666666674
MAOB	NA	NA	NA	NA	NA	NA	-0.40027748884690717
MSN	NA	NA	NA	NA	NA	NA	-0.4002925653667285
FCRLA	NA	NA	NA	NA	NA	NA	-0.40035762499999994
ELF3	NA	NA	NA	NA	NA	NA	-0.40049009375000005
EGFLAM	NA	NA	NA	NA	NA	NA	-0.40057119861111107
SFXN5	NA	NA	NA	NA	NA	NA	-0.4006737629999999
LTK	NA	NA	NA	NA	NA	NA	-0.40071086000000006
PRSS30P	NA	NA	NA	NA	NA	NA	-0.4007343562500001
GRM7	NA	NA	NA	NA	NA	NA	-0.4007603999999999
ARHGEF25	NA	NA	NA	NA	NA	NA	-0.4007845905555555
SERPINE1	NA	NA	NA	NA	NA	NA	-0.400838325
C1orf210	NA	NA	NA	NA	NA	NA	-0.40083869011008444
BC013599	NA	NA	NA	NA	NA	NA	-0.40086219999999995
CD40	NA	NA	NA	NA	NA	NA	-0.4009729
MIR4321	NA	NA	NA	NA	NA	NA	-0.401095
C14orf180	NA	NA	NA	NA	NA	NA	-0.4011906571428571
SPDEF	NA	NA	NA	NA	NA	NA	-0.40126657
ARHGAP4	NA	NA	NA	NA	NA	NA	-0.40146951902437944
HS6ST2	NA	NA	NA	NA	NA	NA	-0.4014710639521708
CDH9	NA	NA	NA	NA	NA	NA	-0.4016758999999999
LOC100506229	NA	NA	NA	NA	NA	NA	-0.40168012500000005
C12orf51	NA	NA	NA	NA	NA	NA	-0.40176996000000004
LOC100127983	NA	NA	NA	NA	NA	NA	-0.40182675000000007
LIMS2	NA	NA	NA	NA	NA	NA	-0.40187799884615383
SLC35F4	NA	NA	NA	NA	NA	NA	-0.40200148
ITLN1	NA	NA	NA	NA	NA	NA	-0.40209664999999994
FCRL4	NA	NA	NA	NA	NA	NA	-0.40211705
MIR193B	NA	NA	NA	NA	NA	NA	-0.402123625
C10orf91	NA	NA	NA	NA	NA	NA	-0.4021518666666667
HSF2BP	NA	NA	NA	NA	NA	NA	-0.4021725775
AGR2	NA	NA	NA	NA	NA	NA	-0.40222204999999994
PRRT1	NA	NA	NA	NA	NA	NA	-0.40234398863636367
C1QTNF6	NA	NA	NA	NA	NA	NA	-0.4023728
SLC9A10	NA	NA	NA	NA	NA	NA	-0.40247238333333335
TRPC7	NA	NA	NA	NA	NA	NA	-0.40248331875
ODZ3	NA	NA	NA	NA	NA	NA	-0.40250683000000004
DKFZp434C0631	NA	NA	NA	NA	NA	NA	-0.40257145000000005
BC044305	NA	NA	NA	NA	NA	NA	-0.40266870000000005
RAB9B	NA	NA	NA	NA	NA	NA	-0.40268671455021804
KIAA1614	NA	NA	NA	NA	NA	NA	-0.4027465250000001
AK128202	NA	NA	NA	NA	NA	NA	-0.4028697333333333
LRRN4	NA	NA	NA	NA	NA	NA	-0.40288553333333327
CLEC12B	NA	NA	NA	NA	NA	NA	-0.402945825
SPRNP1	NA	NA	NA	NA	NA	NA	-0.40310239999999997
SOX3	NA	NA	NA	NA	NA	NA	-0.4031399733182486
PCDHB11	NA	NA	NA	NA	NA	NA	-0.40329894999999993
HTR2B	NA	NA	NA	NA	NA	NA	-0.4033527000000001
TFF3	NA	NA	NA	NA	NA	NA	-0.4033612666666667
AK094963	NA	NA	NA	NA	NA	NA	-0.403505
KLK12	NA	NA	NA	NA	NA	NA	-0.40373182499999993
ECM1	NA	NA	NA	NA	NA	NA	-0.40379642499999996
TTTY13	NA	NA	NA	NA	NA	NA	-0.40380285
BX537950	NA	NA	NA	NA	NA	NA	-0.40385785
TRIM61	NA	NA	NA	NA	NA	NA	-0.40390525625000007
C20orf195	NA	NA	NA	NA	NA	NA	-0.4039996666666667
HTR3A	NA	NA	NA	NA	NA	NA	-0.40401895
GRIK4	NA	NA	NA	NA	NA	NA	-0.4040213427272727
ANKS1B	NA	NA	NA	NA	NA	NA	-0.40413381937500004
NDN	NA	NA	NA	NA	NA	NA	-0.4041681800000001
WBSCR17	NA	NA	NA	NA	NA	NA	-0.40422605624999997
CST11	NA	NA	NA	NA	NA	NA	-0.40426206666666664
ZFP42	NA	NA	NA	NA	NA	NA	-0.40428394999999995
DQ581441	NA	NA	NA	NA	NA	NA	-0.40431739999999994
C4orf45	NA	NA	NA	NA	NA	NA	-0.40436427750000004
CDK14	NA	NA	NA	NA	NA	NA	-0.40467427500000003
MIR647	NA	NA	NA	NA	NA	NA	-0.40469722
LSM12	NA	NA	NA	NA	NA	NA	-0.40477540000000006
SYCN	NA	NA	NA	NA	NA	NA	-0.40487413571428565
WDFY3	NA	NA	NA	NA	NA	NA	-0.404876035
BC030753	NA	NA	NA	NA	NA	NA	-0.40495795
RAB33A	NA	NA	NA	NA	NA	NA	-0.40508504864908934
SLC26A8	NA	NA	NA	NA	NA	NA	-0.40521753000000005
C2orf27B	NA	NA	NA	NA	NA	NA	-0.4052309083333334
CHST6	NA	NA	NA	NA	NA	NA	-0.4052695214285715
ATXN7L1	NA	NA	NA	NA	NA	NA	-0.4052824233333333
MYH4	NA	NA	NA	NA	NA	NA	-0.405303
BTBD11	NA	NA	NA	NA	NA	NA	-0.4053622175
BC029473	NA	NA	NA	NA	NA	NA	-0.405374075
C14orf23	NA	NA	NA	NA	NA	NA	-0.40541955
BC041872	NA	NA	NA	NA	NA	NA	-0.40542685
TMEM173	NA	NA	NA	NA	NA	NA	-0.405431275
MAB21L3	NA	NA	NA	NA	NA	NA	-0.4054331
ZNF275	NA	NA	NA	NA	NA	NA	-0.40546403158878036
CDYL	NA	NA	NA	NA	NA	NA	-0.4055561031818182
CD53	NA	NA	NA	NA	NA	NA	-0.40563882500000004
DQ596092	NA	NA	NA	NA	NA	NA	-0.40564339999999993
ANKRD22	NA	NA	NA	NA	NA	NA	-0.405678575
IPO5	NA	NA	NA	NA	NA	NA	-0.405700684375
DD413687	NA	NA	NA	NA	NA	NA	-0.4057936
FGF2	NA	NA	NA	NA	NA	NA	-0.4058600833333334
TAGAP	NA	NA	NA	NA	NA	NA	-0.4060161
TRPM6	NA	NA	NA	NA	NA	NA	-0.40634072499999996
RLIM	NA	NA	NA	NA	NA	NA	-0.40642064626039803
AK125858	NA	NA	NA	NA	NA	NA	-0.406573725
C21orf128	NA	NA	NA	NA	NA	NA	-0.40663495000000005
DD182001	NA	NA	NA	NA	NA	NA	-0.40667400000000004
HHIPL2	NA	NA	NA	NA	NA	NA	-0.40667648749999996
OR1B1	NA	NA	NA	NA	NA	NA	-0.40684409999999993
CDK18	NA	NA	NA	NA	NA	NA	-0.406857709011483
COL9A1	NA	NA	NA	NA	NA	NA	-0.40699168499999994
TNS1	NA	NA	NA	NA	NA	NA	-0.4070698521428572
C11orf94	NA	NA	NA	NA	NA	NA	-0.40711007857142856
OSBPL6	NA	NA	NA	NA	NA	NA	-0.407118673
INPP5F	NA	NA	NA	NA	NA	NA	-0.40720068200000004
FAM45A	NA	NA	NA	NA	NA	NA	-0.40739147188632824
ARHGEF10	NA	NA	NA	NA	NA	NA	-0.4074938276923077
AK307154	NA	NA	NA	NA	NA	NA	-0.40764028333333335
PCDHGA11	NA	NA	NA	NA	NA	NA	-0.4076458928571428
ARMCX5	NA	NA	NA	NA	NA	NA	-0.4077339452566535
AY660578	NA	NA	NA	NA	NA	NA	-0.40802133292111376
MS4A8B	NA	NA	NA	NA	NA	NA	-0.40822860000000005
NR0B1	NA	NA	NA	NA	NA	NA	-0.4083138157982319
C4orf49	NA	NA	NA	NA	NA	NA	-0.4083303928571429
GPRASP1	NA	NA	NA	NA	NA	NA	-0.40848749931289696
TMEM99	NA	NA	NA	NA	NA	NA	-0.4085303737500001
KRTCAP3	NA	NA	NA	NA	NA	NA	-0.40857634444444435
SMARCA4	NA	NA	NA	NA	NA	NA	-0.408630119
ARL11	NA	NA	NA	NA	NA	NA	-0.40865574928571424
GCET2	NA	NA	NA	NA	NA	NA	-0.40868635
ZC3H7A	NA	NA	NA	NA	NA	NA	-0.4087241083333333
ASTL	NA	NA	NA	NA	NA	NA	-0.40872715
LOC100506757	NA	NA	NA	NA	NA	NA	-0.4088698112851795
BHLHA9	NA	NA	NA	NA	NA	NA	-0.4088916
HCG9	NA	NA	NA	NA	NA	NA	-0.40902340375
EVPLL	NA	NA	NA	NA	NA	NA	-0.40913162499999994
DQ600737	NA	NA	NA	NA	NA	NA	-0.4091386
KLHDC7A	NA	NA	NA	NA	NA	NA	-0.4092215666666666
LHCGR	NA	NA	NA	NA	NA	NA	-0.40930095833333324
MAMDC2	NA	NA	NA	NA	NA	NA	-0.40932987500000007
HDDC2	NA	NA	NA	NA	NA	NA	-0.40937068857142855
SEC14L4	NA	NA	NA	NA	NA	NA	-0.40945028571428566
EGFL6	NA	NA	NA	NA	NA	NA	-0.4095002196594221
HTR1D	NA	NA	NA	NA	NA	NA	-0.4095522374999999
TMSB15A	NA	NA	NA	NA	NA	NA	-0.4095560545145255
SNORD16	NA	NA	NA	NA	NA	NA	-0.409636025
PDZD4	NA	NA	NA	NA	NA	NA	-0.4096973364898535
LCP2	NA	NA	NA	NA	NA	NA	-0.40975379444444443
OR52L1	NA	NA	NA	NA	NA	NA	-0.40984329999999997
MIR509-1	NA	NA	NA	NA	NA	NA	-0.40997035000000004
CPA4	NA	NA	NA	NA	NA	NA	-0.4099956
SIGLEC12	NA	NA	NA	NA	NA	NA	-0.41001714285714286
IL21R	NA	NA	NA	NA	NA	NA	-0.410049481
ANKRD45	NA	NA	NA	NA	NA	NA	-0.41018518750000005
FIGF	NA	NA	NA	NA	NA	NA	-0.41019472500000004
HBG1	NA	NA	NA	NA	NA	NA	-0.41035774999999997
C1orf54	NA	NA	NA	NA	NA	NA	-0.41037494999999996
DUSP22	NA	NA	NA	NA	NA	NA	-0.41057968000000006
BC070106	NA	NA	NA	NA	NA	NA	-0.410661675
CNGA2	NA	NA	NA	NA	NA	NA	-0.41072712499999997
CACNA1E	NA	NA	NA	NA	NA	NA	-0.41076767000000003
SLURP1	NA	NA	NA	NA	NA	NA	-0.41089013
OR4C46	NA	NA	NA	NA	NA	NA	-0.41107165
C5orf4	NA	NA	NA	NA	NA	NA	-0.41107358000000005
TMEM204	NA	NA	NA	NA	NA	NA	-0.4110917500000001
PCDHA6	NA	NA	NA	NA	NA	NA	-0.4110929571428572
SLA	NA	NA	NA	NA	NA	NA	-0.41124119166666667
PCDHA7	NA	NA	NA	NA	NA	NA	-0.41127564333333333
LOC650226	NA	NA	NA	NA	NA	NA	-0.41128003124999996
GPRASP2	NA	NA	NA	NA	NA	NA	-0.41137194
PIP	NA	NA	NA	NA	NA	NA	-0.41139528999999997
LOC100129620	NA	NA	NA	NA	NA	NA	-0.4114005428002241
PCSK1N	NA	NA	NA	NA	NA	NA	-0.41164966928602287
TTLL12	NA	NA	NA	NA	NA	NA	-0.4117956425
DOCK11	NA	NA	NA	NA	NA	NA	-0.411950442984383
B3GNT6	NA	NA	NA	NA	NA	NA	-0.4120381000000001
PPP1R9A	NA	NA	NA	NA	NA	NA	-0.41206146499999996
SERPINB3	NA	NA	NA	NA	NA	NA	-0.41206570000000003
PRPS2	NA	NA	NA	NA	NA	NA	-0.41209214110741704
SLITRK4	NA	NA	NA	NA	NA	NA	-0.4121220027288235
KRTAP12-4	NA	NA	NA	NA	NA	NA	-0.41218222499999996
TACC2	NA	NA	NA	NA	NA	NA	-0.41221853230769234
MIR3649	NA	NA	NA	NA	NA	NA	-0.41233414999999995
OR51L1	NA	NA	NA	NA	NA	NA	-0.412374
SLIT3	NA	NA	NA	NA	NA	NA	-0.4124659369285714
PCDHA5	NA	NA	NA	NA	NA	NA	-0.41248764999999993
DL491527	NA	NA	NA	NA	NA	NA	-0.41253455
GPX3	NA	NA	NA	NA	NA	NA	-0.4125465
GPR151	NA	NA	NA	NA	NA	NA	-0.4125834833333333
DDX3Y	NA	NA	NA	NA	NA	NA	-0.4126173833247505
NHS	NA	NA	NA	NA	NA	NA	-0.4126968732643274
SEMA4G	NA	NA	NA	NA	NA	NA	-0.41272994590909085
PTGS1	NA	NA	NA	NA	NA	NA	-0.41276640833333333
ZDHHC8	NA	NA	NA	NA	NA	NA	-0.41290667000000003
CYFIP1	NA	NA	NA	NA	NA	NA	-0.4135145838461538
TTTY8	NA	NA	NA	NA	NA	NA	-0.41352077499999995
CELF1	NA	NA	NA	NA	NA	NA	-0.41373637166666666
GABRB3	NA	NA	NA	NA	NA	NA	-0.4137691666666667
GAS2	NA	NA	NA	NA	NA	NA	-0.41378237625000003
TNFSF4	NA	NA	NA	NA	NA	NA	-0.41384017500000003
HLA-DOA	NA	NA	NA	NA	NA	NA	-0.41394248124999994
IQSEC3	NA	NA	NA	NA	NA	NA	-0.41404765714285713
LRRC25	NA	NA	NA	NA	NA	NA	-0.4141381
TSPYL2	NA	NA	NA	NA	NA	NA	-0.4141893285212884
LRRC73	NA	NA	NA	NA	NA	NA	-0.41429836249999996
MEST	NA	NA	NA	NA	NA	NA	-0.41449547631578953
STAR	NA	NA	NA	NA	NA	NA	-0.4145281625
MPP4	NA	NA	NA	NA	NA	NA	-0.4145355833333333
GPR1	NA	NA	NA	NA	NA	NA	-0.4146785500000001
ZNF662	NA	NA	NA	NA	NA	NA	-0.4147379
ERG	NA	NA	NA	NA	NA	NA	-0.4149002416666666
DLK1	NA	NA	NA	NA	NA	NA	-0.4149357444444445
KIR3DX1	NA	NA	NA	NA	NA	NA	-0.41500476666666675
AK124262	NA	NA	NA	NA	NA	NA	-0.4150378375
ZCCHC16	NA	NA	NA	NA	NA	NA	-0.41508595
MUCL1	NA	NA	NA	NA	NA	NA	-0.41541967500000004
GYG2P1	NA	NA	NA	NA	NA	NA	-0.41542870000000004
CHRD	NA	NA	NA	NA	NA	NA	-0.41545358
ANXA9	NA	NA	NA	NA	NA	NA	-0.4155128
TPH2	NA	NA	NA	NA	NA	NA	-0.41562112500000004
RORC	NA	NA	NA	NA	NA	NA	-0.41562963264530095
CNOT1	NA	NA	NA	NA	NA	NA	-0.41604727583333334
ZG16B	NA	NA	NA	NA	NA	NA	-0.41609594285714285
RGR	NA	NA	NA	NA	NA	NA	-0.41609838750000006
RASGRP2	NA	NA	NA	NA	NA	NA	-0.4162621381578947
MIR223	NA	NA	NA	NA	NA	NA	-0.41631805
GRM5	NA	NA	NA	NA	NA	NA	-0.416342375
LRRC3	NA	NA	NA	NA	NA	NA	-0.4163717875000001
SNORA81	NA	NA	NA	NA	NA	NA	-0.4164277
AK125078	NA	NA	NA	NA	NA	NA	-0.41673632867927746
PATE4	NA	NA	NA	NA	NA	NA	-0.4167584749999999
ADAM28	NA	NA	NA	NA	NA	NA	-0.4168343375
LIMCH1	NA	NA	NA	NA	NA	NA	-0.41687411599999996
MAGEE2	NA	NA	NA	NA	NA	NA	-0.41693154638426183
TRPV2	NA	NA	NA	NA	NA	NA	-0.41702471250000006
LOC100130880	NA	NA	NA	NA	NA	NA	-0.41713504999999995
AP2M1	NA	NA	NA	NA	NA	NA	-0.41718811800000005
AQP6	NA	NA	NA	NA	NA	NA	-0.4172062299999999
S100A16	NA	NA	NA	NA	NA	NA	-0.41722022864563524
BC034630	NA	NA	NA	NA	NA	NA	-0.41725320000000005
FBN3	NA	NA	NA	NA	NA	NA	-0.41729154999999996
PROM1	NA	NA	NA	NA	NA	NA	-0.41738956250000003
UBL4A	NA	NA	NA	NA	NA	NA	-0.4175633202097791
SOWAHD	NA	NA	NA	NA	NA	NA	-0.4175674875873835
ETV2	NA	NA	NA	NA	NA	NA	-0.4175762166666666
HOXB6	NA	NA	NA	NA	NA	NA	-0.41772867
SYT7	NA	NA	NA	NA	NA	NA	-0.4179873541666667
EPB41L4A-AS1	NA	NA	NA	NA	NA	NA	-0.41803513999999997
ITGB1BP2	NA	NA	NA	NA	NA	NA	-0.4180649500000001
OR8D2	NA	NA	NA	NA	NA	NA	-0.41809245
BCAT1	NA	NA	NA	NA	NA	NA	-0.41820332000000005
GJB3	NA	NA	NA	NA	NA	NA	-0.4185062029253056
EMR3	NA	NA	NA	NA	NA	NA	-0.41861559000000004
SYTL3	NA	NA	NA	NA	NA	NA	-0.4186838416666667
KRTAP1-5	NA	NA	NA	NA	NA	NA	-0.41892695
AK128216	NA	NA	NA	NA	NA	NA	-0.4189355
CRYAB	NA	NA	NA	NA	NA	NA	-0.41898674999999996
NUDT10	NA	NA	NA	NA	NA	NA	-0.4192475923525951
TNFSF11	NA	NA	NA	NA	NA	NA	-0.419272475
SHISA6	NA	NA	NA	NA	NA	NA	-0.41933602750000004
TCL1A	NA	NA	NA	NA	NA	NA	-0.41947616249999997
BC127823	NA	NA	NA	NA	NA	NA	-0.41981229999999997
PCDHB4	NA	NA	NA	NA	NA	NA	-0.41981458499999996
NINJ2	NA	NA	NA	NA	NA	NA	-0.4198351833333333
ADCYAP1R1	NA	NA	NA	NA	NA	NA	-0.4198436609999999
MIR497	NA	NA	NA	NA	NA	NA	-0.4200014000000001
BC041459	NA	NA	NA	NA	NA	NA	-0.42008393750000006
ELSPBP1	NA	NA	NA	NA	NA	NA	-0.420151975
AKAP2	NA	NA	NA	NA	NA	NA	-0.42016232500000006
POSTN	NA	NA	NA	NA	NA	NA	-0.420177775
APOBEC3A	NA	NA	NA	NA	NA	NA	-0.4203353833333333
CENPI	NA	NA	NA	NA	NA	NA	-0.4203694194400065
SYTL2	NA	NA	NA	NA	NA	NA	-0.4204435040625
MAP7D3	NA	NA	NA	NA	NA	NA	-0.4204508040526963
BC035647	NA	NA	NA	NA	NA	NA	-0.4204566999999999
OTOF	NA	NA	NA	NA	NA	NA	-0.42051668750000004
NLGN3	NA	NA	NA	NA	NA	NA	-0.42052204812917976
TUB	NA	NA	NA	NA	NA	NA	-0.42061544181818183
FAM196B	NA	NA	NA	NA	NA	NA	-0.42076405
KRT15	NA	NA	NA	NA	NA	NA	-0.42078563
CYTH1	NA	NA	NA	NA	NA	NA	-0.4208982183333334
TCEAL4	NA	NA	NA	NA	NA	NA	-0.4210758
C1orf168	NA	NA	NA	NA	NA	NA	-0.42131458999999993
SLC36A2	NA	NA	NA	NA	NA	NA	-0.421335475
BEX4	NA	NA	NA	NA	NA	NA	-0.4213549585506109
AX747178	NA	NA	NA	NA	NA	NA	-0.42148834999999996
CFHR5	NA	NA	NA	NA	NA	NA	-0.42152795
PMS2CL	NA	NA	NA	NA	NA	NA	-0.42159071600000003
C22orf45	NA	NA	NA	NA	NA	NA	-0.4216507357142857
BC132944	NA	NA	NA	NA	NA	NA	-0.421655975
BC131616	NA	NA	NA	NA	NA	NA	-0.42172995
CHST7	NA	NA	NA	NA	NA	NA	-0.4218556883581294
ANGPT2	NA	NA	NA	NA	NA	NA	-0.42191006000000003
COX7A1	NA	NA	NA	NA	NA	NA	-0.42196757500000004
MRPS2	NA	NA	NA	NA	NA	NA	-0.42197885
AANAT	NA	NA	NA	NA	NA	NA	-0.42201328000000005
MLLT6	NA	NA	NA	NA	NA	NA	-0.42215413428571424
CARD11	NA	NA	NA	NA	NA	NA	-0.42217242499999996
DSCR9	NA	NA	NA	NA	NA	NA	-0.42218939583333337
AX747408	NA	NA	NA	NA	NA	NA	-0.422208225
CTNNA1	NA	NA	NA	NA	NA	NA	-0.42221581857142865
DQ594177	NA	NA	NA	NA	NA	NA	-0.42226259999999993
PROS1	NA	NA	NA	NA	NA	NA	-0.42229238999999996
JA375062	NA	NA	NA	NA	NA	NA	-0.42230330420205486
ASPDH	NA	NA	NA	NA	NA	NA	-0.42232542500000003
ZNF208	NA	NA	NA	NA	NA	NA	-0.42234152
PSMD10	NA	NA	NA	NA	NA	NA	-0.4224711404689735
CCDC89	NA	NA	NA	NA	NA	NA	-0.42264986666666665
PROP1	NA	NA	NA	NA	NA	NA	-0.42272103000000005
